종목코드,종목명,ESG등급,환경,사회,지배구조,ESG등급_ca,환경_ca,사회_ca,지배구조_ca,연도,종가,거래량
051900,LG생활건강,A,B+,A+,A,6.0,5.0,7.0,6.0,2013.0,573514.1700404858,8334098.0
051900,LG생활건강,A,B+,A+,A,6.0,5.0,7.0,6.0,2012.0,585155.2419354839,8449549.0
051900,LG생활건강,A,B+,A,A,6.0,5.0,6.0,6.0,2011.0,452362.9032258064,9988725.0
000670,영풍,C,D,C,B+,1.0,0.0,1.0,5.0,2021.0,649133.0645161291,585690.0
000670,영풍,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,830647.5409836066,380891.0
000670,영풍,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2017.0,1082251.0288065844,527850.0
000670,영풍,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2016.0,1044113.8211382114,364728.0
000670,영풍,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,1307822.5806451612,256699.0
000670,영풍,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2014.0,1244081.6326530613,312970.0
000670,영풍,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2013.0,1313821.8623481782,257145.0
000670,영풍,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2012.0,1039572.5806451613,283431.0
000670,영풍,,C,,B이하,,1.0,,2.0,2011.0,986399.1935483871,262591.0
005610,SPC삼립,B+,B,A,B+,5.0,3.0,6.0,5.0,2021.0,77364.1129032258,4745177.0
005610,SPC삼립,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,128877.04918032787,3714906.0
005610,SPC삼립,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,175002.05761316873,3852929.0
005610,SPC삼립,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,209449.1869918699,4894819.0
005610,SPC삼립,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,274637.0967741936,5897708.0
005610,SPC삼립,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,101073.0612244898,6030436.0
005610,SPC삼립,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,37554.25101214575,9489165.0
005610,SPC삼립,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,17753.024193548386,10664928.0
005610,SPC삼립,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,12895.766129032258,7444104.0
009150,삼성전기,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,182411.29032258064,143326688.0
009150,삼성전기,A,A,A+,A,6.0,6.0,7.0,6.0,2018.0,124683.60655737705,262844848.0
009150,삼성전기,A+,A,A+,A+,7.0,6.0,7.0,7.0,2017.0,84932.09876543209,168950943.0
009150,삼성전기,A+,A+,A+,A+,7.0,7.0,7.0,7.0,2016.0,52508.53658536585,101646175.0
009150,삼성전기,A,A,A,A,6.0,6.0,6.0,6.0,2015.0,63847.782258064515,120130546.0
009150,삼성전기,A+,A,A+,A+,7.0,6.0,7.0,7.0,2014.0,60347.551020408166,112840447.0
009150,삼성전기,A+,A,A+,A+,7.0,6.0,7.0,7.0,2013.0,87689.87854251012,108895823.0
009150,삼성전기,A+,A,A+,A+,7.0,6.0,7.0,7.0,2012.0,98459.2741935484,154822848.0
009150,삼성전기,A+,B+,A+,A+,7.0,5.0,7.0,7.0,2011.0,96547.58064516129,234652677.0
115390,락앤락,C,C,C,B+,1.0,1.0,1.0,5.0,2021.0,12764.758064516129,40791849.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,21304.09836065574,33244770.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,16768.106995884773,67734032.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,13314.837398373984,62865870.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2015.0,12743.34677419355,132614972.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,14355.102040816326,118391572.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,24615.384615384617,106212412.0
115390,락앤락,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,28930.645161290322,124700843.0
007070,GS리테일,A,A,A,A,6.0,6.0,6.0,6.0,2021.0,35023.58870967742,86014234.0
007070,GS리테일,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2018.0,37456.762295081964,61524296.0
007070,GS리테일,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2017.0,46149.17695473251,63924279.0
007070,GS리테일,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,50884.55284552846,63498774.0
007070,GS리테일,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,45283.06451612903,79257567.0
007070,GS리테일,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,25098.979591836734,66137846.0
007070,GS리테일,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,29476.923076923078,42785860.0
161890,한국콜마,B+,B+,A,B+,5.0,5.0,6.0,5.0,2021.0,51630.040322580644,45807312.0
161890,한국콜마,B이하,D,B+,B+,2.0,0.0,5.0,5.0,2018.0,75029.09836065574,30660419.0
161890,한국콜마,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,75243.62139917696,41348232.0
161890,한국콜마,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,87600.81300813008,32226513.0
161890,한국콜마,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,83893.75,49399085.0
161890,한국콜마,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,42568.36734693877,49471712.0
030200,케이티,A+,A+,B+,A+,7.0,7.0,5.0,7.0,2021.0,30189.717741935485,309072986.0
030200,케이티,A,A,A,A,6.0,6.0,6.0,6.0,2018.0,28638.524590163935,148412177.0
030200,케이티,A,A,B+,A+,6.0,6.0,5.0,7.0,2017.0,31170.57613168724,155217270.0
030200,케이티,A,A,A,A,6.0,6.0,6.0,6.0,2016.0,30415.447154471545,134593083.0
030200,케이티,A,A+,B+,A,6.0,7.0,5.0,6.0,2015.0,29646.16935483871,239028625.0
030200,케이티,A,A+,B+,A,6.0,7.0,5.0,6.0,2014.0,31730.816326530614,257591952.0
030200,케이티,A,A+,A,A,6.0,7.0,6.0,6.0,2013.0,35749.39271255061,283838336.0
030200,케이티,A,A+,A,A,6.0,7.0,6.0,6.0,2012.0,33335.8870967742,264694133.0
030200,케이티,A,A+,A,A,6.0,7.0,6.0,6.0,2011.0,38417.74193548387,263749384.0
011200,HMM,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,31889.717741935485,2072008830.0
039130,하나투어,B+,B,A,B+,5.0,3.0,6.0,5.0,2021.0,72323.5241935484,50946404.0
039130,하나투어,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,86756.90163934426,33595354.0
039130,하나투어,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,85086.68312757202,25889102.0
039130,하나투어,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,79803.0406504065,32134849.0
039130,하나투어,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,121718.50403225806,28339820.0
039130,하나투어,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,67858.81224489796,17292810.0
039130,하나투어,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,67464.8097165992,23935271.0
039130,하나투어,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,48185.596774193546,18798663.0
003090,대웅,B,D,B+,B,3.0,0.0,5.0,3.0,2021.0,37254.43548387097,138043076.0
003090,대웅,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,18034.22131147541,29291811.0
003090,대웅,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,13341.255144032923,45977084.0
003090,대웅,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,11448.418699186992,5060734.0
003090,대웅,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,12290.923387096775,5102674.0
003090,대웅,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,8388.975510204082,1247889.0
003090,대웅,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,6178.834008097166,1521019.0
003090,대웅,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,3364.4758064516127,1105545.0
003090,대웅,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,3144.935483870968,529474.0
271560,오리온,A,A,A,B+,6.0,6.0,6.0,5.0,2021.0,119909.67741935483,27300042.0
013890,지누스,C,D,C,B+,1.0,0.0,1.0,5.0,2021.0,80348.6129032258,25154155.0
003240,태광산업,B+,B,A,B+,5.0,3.0,6.0,5.0,2021.0,1043427.4193548387,338841.0
003240,태광산업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,1397352.4590163934,234952.0
003240,태광산업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,1084790.12345679,205939.0
003240,태광산업,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2016.0,924182.9268292683,183684.0
003240,태광산업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,1188056.4516129033,195764.0
003240,태광산업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,1303346.9387755103,117138.0
003240,태광산업,B이하,D,B이하,B이하,2.0,0.0,2.0,2.0,2013.0,1078279.3522267207,150158.0
003240,태광산업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2012.0,1007959.6774193548,205923.0
003240,태광산업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,1405750.0,303971.0
025860,남해화학,B,C,B,B+,3.0,1.0,3.0,5.0,2021.0,10236.491935483871,278839507.0
025860,남해화학,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2018.0,13687.213114754099,165467931.0
025860,남해화학,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,9400.617283950618,19519260.0
025860,남해화학,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,8974.18699186992,27135766.0
025860,남해화학,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,10095.201612903225,72636731.0
025860,남해화학,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,8861.224489795919,43885056.0
025860,남해화학,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2013.0,7431.093117408906,34166982.0
025860,남해화학,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2012.0,9561.532258064517,55376249.0
025860,남해화학,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,13044.475806451614,98571252.0
077970,STX엔진,B+,B,B,B+,5.0,3.0,3.0,5.0,2021.0,10631.612903225807,58016049.0
077970,STX엔진,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,9146.557377049181,26493530.0
077970,STX엔진,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,11434.732510288066,49827617.0
077970,STX엔진,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,6616.19918699187,33117460.0
077970,STX엔진,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,20494.68016194332,206085081.0
077970,STX엔진,B+,B,A,A,5.0,3.0,6.0,6.0,2012.0,42495.846774193546,74716172.0
077970,STX엔진,A,B,A,A,6.0,3.0,6.0,6.0,2011.0,87722.19758064517,137496710.0
006120,SK디스커버리,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,54072.17741935484,25612346.0
006120,SK디스커버리,,B+,,,,5.0,,,2018.0,37423.565573770495,25902595.0
006120,SK디스커버리,B+,B+,A,B이하,5.0,5.0,6.0,2.0,2017.0,42890.8683127572,44799435.0
006120,SK디스커버리,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2016.0,44220.83739837398,34272475.0
006120,SK디스커버리,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2015.0,42044.73387096774,52664426.0
006120,SK디스커버리,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2014.0,37018.08163265306,37178557.0
006120,SK디스커버리,B+,B+,B+,A,5.0,5.0,5.0,6.0,2013.0,29686.287449392712,33021514.0
006120,SK디스커버리,B+,B+,B이하,A,5.0,5.0,2.0,6.0,2012.0,37249.7620967742,28226211.0
006120,SK디스커버리,B+,B+,B+,A,5.0,5.0,5.0,6.0,2011.0,40560.346774193546,60041766.0
001060,JW중외제약,B,C,B+,B+,3.0,1.0,5.0,5.0,2021.0,27186.5564516129,26140330.0
001060,JW중외제약,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,36903.04098360656,37394517.0
001060,JW중외제약,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2017.0,40450.30864197531,35254887.0
001060,JW중외제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,44877.455284552845,92831605.0
001060,JW중외제약,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,25567.951612903227,102433801.0
001060,JW중외제약,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,12725.8,12522359.0
001060,JW중외제약,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,11794.396761133603,25621540.0
001060,JW중외제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,10106.84677419355,22961743.0
001060,JW중외제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,10445.560483870968,62057067.0
031430,신세계인터내셔날,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,37665.72580645161,59508220.0
031430,신세계인터내셔날,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,30174.590163934427,72452280.0
031430,신세계인터내셔날,B+,B,A,B이하,5.0,3.0,6.0,2.0,2017.0,13468.230452674898,28677930.0
031430,신세계인터내셔날,B+,B+,A,B+,5.0,5.0,6.0,5.0,2016.0,15299.18699186992,33386425.0
031430,신세계인터내셔날,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2015.0,22433.790322580644,39229715.0
031430,신세계인터내셔날,B+,B,B+,B+,5.0,3.0,5.0,5.0,2014.0,19082.530612244896,24463485.0
031430,신세계인터내셔날,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,16689.23076923077,13994645.0
031430,신세계인터내셔날,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,18327.66129032258,23959435.0
018250,애경산업,A,B+,A+,B+,6.0,5.0,7.0,5.0,2021.0,24400.604838709678,25627467.0
001210,금호전기,B,C,B,B+,3.0,1.0,3.0,5.0,2021.0,3109.576612903226,43660211.0
001210,금호전기,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,7389.959016393443,4118178.0
001210,금호전기,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2017.0,9494.444444444445,2940608.0
001210,금호전기,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,11170.455284552845,3071472.0
001210,금호전기,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,18229.987903225807,5352210.0
001210,금호전기,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,21594.089795918368,5306453.0
001210,금호전기,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,29632.53036437247,15567066.0
001210,금호전기,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,22502.209677419356,6843194.0
001210,금호전기,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,28193.592741935485,8193498.0
055550,신한지주,A+,A+,A+,A+,7.0,7.0,7.0,7.0,2021.0,37721.77419354839,442528805.0
055550,신한지주,A+,A+,A,A+,7.0,7.0,6.0,7.0,2018.0,45171.311475409835,249900062.0
055550,신한지주,A+,S,A,A+,7.0,8.0,6.0,7.0,2017.0,49094.23868312757,242632403.0
055550,신한지주,A+,A+,A+,A+,7.0,7.0,7.0,7.0,2016.0,40843.69918699187,206438919.0
055550,신한지주,A+,A+,A+,A,7.0,7.0,7.0,6.0,2015.0,42013.91129032258,240308269.0
055550,신한지주,A,A+,A,A,6.0,7.0,6.0,6.0,2014.0,47182.04081632653,208918946.0
055550,신한지주,A+,A+,A+,A,7.0,7.0,7.0,6.0,2013.0,41387.651821862346,239580251.0
055550,신한지주,A,A+,A,B+,6.0,7.0,6.0,5.0,2012.0,39285.08064516129,288156930.0
055550,신한지주,A,A,A,A,6.0,6.0,6.0,6.0,2011.0,46635.08064516129,433776071.0
020560,아시아나항공,C,B+,A,D,1.0,5.0,6.0,0.0,2021.0,19444.810483870966,250895846.0
020560,아시아나항공,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,21690.631147540982,73957754.0
020560,아시아나항공,B+,B,A,B+,5.0,3.0,6.0,5.0,2017.0,22464.25925925926,74477554.0
020560,아시아나항공,B+,B,A+,B+,5.0,3.0,7.0,5.0,2016.0,22388.682926829268,55947799.0
020560,아시아나항공,B+,C,B+,A,5.0,1.0,5.0,6.0,2015.0,31126.604838709678,130960899.0
020560,아시아나항공,B+,C,A,B+,5.0,1.0,6.0,5.0,2014.0,23475.591836734693,61498858.0
020560,아시아나항공,B+,B+,B+,A,5.0,5.0,5.0,6.0,2013.0,25169.95951417004,31629549.0
020560,아시아나항공,B+,B,B+,A,5.0,3.0,5.0,6.0,2012.0,33232.342741935485,64630739.0
020560,아시아나항공,B+,B,B+,A,5.0,3.0,5.0,6.0,2011.0,44665.62903225807,116293521.0
002030,아세아,B+,B,B+,B+,5.0,3.0,5.0,5.0,2021.0,121557.66129032258,1667727.0
002030,아세아,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,127665.98360655738,852110.0
002030,아세아,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,107913.16872427984,880695.0
002030,아세아,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,103465.85365853658,721582.0
002030,아세아,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,137747.17741935485,1069971.0
002030,아세아,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2014.0,142820.4081632653,1204822.0
002030,아세아,B+,B,B+,B+,5.0,3.0,5.0,5.0,2013.0,88324.88259109312,2423379.0
002030,아세아,B+,B,B+,B+,5.0,3.0,5.0,5.0,2012.0,50796.790322580644,1666547.0
002030,아세아,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2011.0,44235.08870967742,1533621.0
010620,현대미포조선,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,71084.87903225806,102847325.0
010620,현대미포조선,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2018.0,49578.55737704918,42138457.0
010620,현대미포조선,B+,B+,B이하,A,5.0,5.0,2.0,6.0,2017.0,45823.2962962963,44447665.0
010620,현대미포조선,B+,B+,B이하,A,5.0,5.0,2.0,6.0,2016.0,35078.83739837398,36345519.0
010620,현대미포조선,B+,B+,B+,A,5.0,5.0,5.0,6.0,2015.0,34747.8629032258,48627684.0
010620,현대미포조선,A,B+,A,A,6.0,5.0,6.0,6.0,2014.0,66723.55918367347,37549517.0
010620,현대미포조선,A,B+,A,A,6.0,5.0,6.0,6.0,2013.0,69132.24291497975,27959384.0
010620,현대미포조선,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,62906.18951612903,31096095.0
010620,현대미포조선,B+,B,B이하,,5.0,3.0,2.0,,2011.0,78735.40725806452,38467912.0
008350,남선알미늄,C,C,B,B,1.0,1.0,3.0,3.0,2021.0,3691.9556451612902,1106634098.0
008350,남선알미늄,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,1321.016393442623,2101128681.0
008350,남선알미늄,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2017.0,1221.164609053498,250607645.0
008350,남선알미늄,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,1269.3089430894308,384502498.0
008350,남선알미늄,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2015.0,1189.633064516129,429007052.0
008350,남선알미늄,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,1018.3265306122449,479529872.0
008350,남선알미늄,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,535.1457489878543,135244410.0
008350,남선알미늄,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2012.0,628.5201612903226,231649746.0
008350,남선알미늄,,C,,B이하,,1.0,,2.0,2011.0,819.758064516129,226258795.0
000070,삼양홀딩스,B+,A,A,B,5.0,6.0,6.0,3.0,2021.0,104441.12903225806,10933409.0
000070,삼양홀딩스,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2018.0,104332.37704918033,5902037.0
000070,삼양홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,111856.37860082304,3262107.0
000070,삼양홀딩스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2016.0,144487.80487804877,4871944.0
000070,삼양홀딩스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,142029.83870967742,10101559.0
000070,삼양홀딩스,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,77828.57142857143,2161541.0
000070,삼양홀딩스,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,80519.43319838056,2266368.0
000070,삼양홀딩스,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2012.0,66783.87096774194,3626359.0
000070,삼양홀딩스,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2011.0,86976.68951612903,11375968.0
009410,태영건설,B+,A,B,B+,5.0,6.0,3.0,5.0,2021.0,12006.008064516129,49713259.0
009410,태영건설,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,6044.303278688524,121768386.0
009410,태영건설,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,3694.917695473251,34559880.0
009410,태영건설,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2016.0,2800.532520325203,26597751.0
009410,태영건설,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2015.0,2902.8346774193546,27643131.0
009410,태영건설,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2014.0,2774.4612244897958,56972533.0
009410,태영건설,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,2963.4008097165993,14885151.0
009410,태영건설,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,2631.0362903225805,19879506.0
009410,태영건설,,B+,,B이하,,5.0,,2.0,2011.0,2958.3185483870966,81137896.0
007810,코리아써키트,B,B+,C,B+,3.0,5.0,1.0,5.0,2021.0,15523.185483870968,139834215.0
007810,코리아써키트,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2018.0,7992.19262295082,35910109.0
007810,코리아써키트,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,15036.625514403293,85851743.0
007810,코리아써키트,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2016.0,9808.943089430893,34679492.0
007810,코리아써키트,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2015.0,11080.241935483871,72636267.0
007810,코리아써키트,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2014.0,9946.0,41753221.0
007810,코리아써키트,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2013.0,16311.939271255062,28952167.0
007810,코리아써키트,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2012.0,13873.649193548386,41308034.0
007810,코리아써키트,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,6025.419354838709,30966681.0
017800,현대엘리베이터,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,47505.24193548387,82870903.0
017800,현대엘리베이터,A,B+,A,A,6.0,5.0,6.0,6.0,2018.0,59012.84016393442,216276828.0
017800,현대엘리베이터,A,B+,A,A,6.0,5.0,6.0,6.0,2017.0,37916.18930041152,26873299.0
017800,현대엘리베이터,B+,C,B+,A,5.0,1.0,5.0,6.0,2016.0,38726.727642276426,38553268.0
017800,현대엘리베이터,B이하,D,B+,B이하,2.0,0.0,5.0,2.0,2015.0,43607.096774193546,61916839.0
017800,현대엘리베이터,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2014.0,25736.69387755102,54265759.0
017800,현대엘리베이터,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2013.0,40690.71659919028,18693627.0
017800,현대엘리베이터,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,56715.10080645161,10133107.0
017800,현대엘리베이터,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2011.0,69433.3991935484,19593339.0
000240,한국앤컴퍼니,A,B+,A+,B+,6.0,5.0,7.0,5.0,2021.0,17872.177419354837,81988458.0
000660,SK하이닉스,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,121245.16129032258,1024557326.0
000660,SK하이닉스,A,B+,A+,B+,6.0,5.0,7.0,5.0,2018.0,78449.18032786885,930652645.0
000660,SK하이닉스,A,A,A,A,6.0,6.0,6.0,6.0,2017.0,64290.53497942387,986310755.0
000660,SK하이닉스,B+,A,B+,B+,5.0,6.0,5.0,5.0,2016.0,33937.39837398374,778380078.0
000660,SK하이닉스,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2015.0,40291.33064516129,855576271.0
000660,SK하이닉스,B+,B,A,B+,5.0,3.0,6.0,5.0,2014.0,43438.97959183674,789812382.0
000660,SK하이닉스,A,B+,A+,A,6.0,5.0,7.0,6.0,2013.0,29747.36842105263,1205291769.0
000660,SK하이닉스,A+,A+,A+,A+,7.0,7.0,7.0,7.0,2012.0,25020.564516129034,1470936769.0
000660,SK하이닉스,A+,A+,A+,A+,7.0,7.0,7.0,7.0,2011.0,25795.16129032258,2583376642.0
336260,두산퓨얼셀,B+,B,A,A,5.0,3.0,6.0,6.0,2021.0,50384.27419354839,276739601.0
002380,케이씨씨,B+,B+,A+,B,5.0,5.0,7.0,3.0,2021.0,302401.20967741933,14104503.0
002380,케이씨씨,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2018.0,295518.2131147541,5341812.0
002380,케이씨씨,B+,B,A,A,5.0,3.0,6.0,6.0,2017.0,331774.4279835391,6284206.0
002380,케이씨씨,B+,C,A+,B+,5.0,1.0,7.0,5.0,2016.0,351853.9837398374,6587121.0
002380,케이씨씨,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2015.0,426624.34274193546,9105332.0
002380,케이씨씨,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,507867.56734693877,9073901.0
002380,케이씨씨,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2013.0,317940.23076923075,5471950.0
002380,케이씨씨,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,264370.9879032258,6846500.0
002380,케이씨씨,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,270302.4516129032,8717921.0
012630,HDC,B+,B,B+,A,5.0,3.0,5.0,6.0,2021.0,11669.91935483871,101887157.0
012630,HDC,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2018.0,26256.33606557377,117361024.0
006800,미래에셋증권,B+,A,A+,B,5.0,6.0,7.0,3.0,2021.0,9369.475806451614,459240647.0
006800,미래에셋증권,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2016.0,7782.829268292683,418749167.0
006800,미래에셋증권,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2015.0,12364.508064516129,629668824.0
006800,미래에셋증권,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2014.0,9428.302040816327,375079859.0
